time,x,y,z
1754738031617,1.4406998,-0.81031466,0.4107356
1754738031771,0.27794325,-0.7847042,1.0954065
1754738031929,-1.6564081,0.26999664,1.6374266
1754738032097,-0.41689086,0.64947987,0.50207615
1754738032266,1.7458014,0.3215232,-0.43964958
1754738032422,1.6782305,-0.25047302,-0.44574833
1754738032581,0.72705656,-0.86212444,0.2563448
1754738032744,-0.74156415,-0.21208382,0.93569326
1754738032898,-0.8292854,0.36684513,1.0068917
1754738033069,0.007759571,0.3085327,0.10751581
1754738033231,0.55025816,0.34172297,-0.19969535
1754738033376,0.41226554,0.16072369,0.09858322
1754738033549,0.45878792,-0.22011185,0.08527923
1754738033698,0.21237016,-0.27885628,0.23710728
1754738033859,0.2560861,-0.11307716,0.16225386
1754738034034,0.26410985,-0.0085783005,-0.016053677
1754738034181,0.25195146,0.08872604,0.16855717
1754738034350,0.2805586,0.08575153,-6.608963E-4
1754738034493,0.14435077,0.0137348175,0.077450275
1754738034658,0.20498395,-0.059080124,0.1728239
1754738034828,0.19258165,0.1895647,-0.1840334
1754738034980,0.11274314,0.33612967,0.024887085
1754738035147,0.5018554,0.4787202,0.0066804886
1754738035294,1.2828541,-1.7388554,0.3696723
1754738035458,-0.1584928,-0.32931042,0.13175964
1754738035630,-0.46994936,0.28478432,0.6355386
1754738035783,-0.05641961,0.6128793,-0.10343456
1754738035946,0.3927709,-0.03828144,0.10354805
1754738036110,0.29247916,-0.059602737,0.11477518
1754738036268,0.23014474,0.035889626,0.25200844
1754738036437,0.14184904,-0.05849552,0.09663963
1754738036583,0.19457531,0.031045914,0.17513704
1754738036739,0.1341114,0.02046585,0.26034546
1754738036911,0.18425107,0.014144897,0.042408943
1754738037061,0.22489452,0.016352654,0.016730785
1754738037230,0.23635292,-0.03757572,0.20551968
1754738037404,0.18406963,-0.02039051,0.10961151
1754738037542,0.23249936,-0.026032448,0.041358948
1754738037710,0.2513082,-0.033133507,0.04396391
1754738037856,0.33460116,0.005962372,0.0783515
1754738038024,0.35246086,-0.032938004,0.036637783
1754738038196,0.21360183,0.009474754,0.10369015
1754738038348,0.21392846,-0.03023529,0.14528084
1754738038510,0.19527411,0.009319305,0.109152794
1754738038671,0.21452856,-0.03152466,0.12299776
1754738038827,0.16113782,-0.01505661,0.042315006
1754738038993,0.19338775,-0.013244629,0.032572746
1754738039156,0.21838999,-0.037405014,0.123637676
1754738039322,0.22887993,0.008342743,0.092514515
1754738039466,0.265548,0.0011749268,0.12733936
1754738039638,0.17609882,0.042829514,0.010823727
1754738039791,0.11747527,-0.05414486,0.13843155
1754738039947,0.1555705,0.037125587,0.080523014
1754738040099,0.11453962,-0.14306068,0.0769186
1754738040260,0.15220857,-0.06367445,-0.061047077
1754738040440,0.7998769,0.03244877,0.139812
1754738040589,0.40817332,-0.082731724,0.2842765
1754738040764,-0.18858099,-0.16677094,-0.03140688
1754738040905,0.31305885,0.013568401,0.11212063
1754738041069,0.23160434,-0.08559084,0.087641716
1754738041239,0.11541247,-0.05653906,0.10918665
1754738041388,0.22263002,-0.06346464,0.029198647
1754738041556,0.34995508,-0.019498348,0.022200584
1754738041717,0.19363308,-0.077672005,0.10404062
1754738041865,-0.9777601,0.09904003,0.44490433
1754738042042,0.36078334,1.1474476,-0.48870325
1754738042202,1.2735109,-0.27589893,-0.46769094
1754738042358,0.24293864,-0.24554443,0.1281066
1754738042522,0.388995,-0.28981304,0.24445534
1754738042681,-0.17011364,-0.34770107,0.2036891
1754738042838,-0.83641154,0.11040115,0.7203126
1754738042994,-0.46618846,0.32264996,0.34367275
1754738043160,-0.12856066,0.053406715,0.043311596
1754738043319,0.10864961,0.06821728,0.11658335
1754738043481,-0.021968126,0.05518055,0.09591818
1754738043636,-0.005738497,0.06713581,0.032332897
1754738043792,-0.026784897,0.08830929,0.11052132
1754738043948,-0.049479485,0.0654192,0.020134449
1754738044114,-0.03854263,0.071383476,0.12879467
1754738044269,-0.024627566,0.0767622,0.08532667
1754738044448,-0.03934419,0.03631687,0.09130335
1754738044605,-0.08622277,0.04746914,0.1267786
1754738044762,-0.080453515,0.04332733,0.13516283
1754738044911,-0.04827237,0.07648945,0.06845522
1754738045069,0.0046010017,0.035399437,0.11409378
1754738045229,-0.035847902,0.046874046,0.07745981
1754738045392,-0.051777005,0.067258835,0.096859455
1754738045559,-0.036268353,0.034492493,0.07471657
1754738045732,-0.053212404,0.06892586,0.039968014
1754738045878,0.045930743,0.02289772,0.10939741
1754738046050,-0.04111731,0.06816769,0.034857273
1754738046203,-0.07630086,0.029800415,0.12637568
1754738046362,-0.02476573,0.034980774,0.05015993
1754738046533,-0.039811492,0.045383453,0.09167194
1754738046681,0.014999032,0.11913538,0.032119274
1754738046841,-0.025728464,0.057704926,0.113294125
1754738047014,-0.020354271,0.066233635,0.079882145
1754738047158,0.012806416,0.11735439,0.12769794
1754738047327,0.025883079,0.024656296,0.060401917
1754738047486,0.010448456,-0.046998978,0.013068199
1754738047643,0.04043901,-0.10285759,0.36404324
1754738047816,-0.20853472,-0.08872604,0.272676
1754738047974,-0.42708278,0.12104607,0.31497717
1754738048134,0.18379116,0.49830866,-0.3322134
1754738048278,0.5389457,0.20494652,-0.2809415
1754738048438,0.17145824,-0.07680416,0.0697093
