"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.314036212E1,2.280359983E0,9.092725754E0,2.961117923E-1
1.314259937E1,2.276770830E0,9.150752068E0,1.914258152E-1
1.314483508E1,2.301895380E0,9.193822861E0,1.339980662E-1
1.314707208E1,2.311466694E0,9.184251785E0,1.435693651E-1
1.314930866E1,2.306680918E0,9.179466248E0,8.673982322E-2
1.315154559E1,2.325823545E0,9.145966530E0,9.631111473E-2
1.315378253E1,2.282154560E0,9.117850304E0,6.281159073E-2
1.315601935E1,2.291725874E0,9.103493690E0,1.974078640E-2
1.315825849E1,2.268994093E0,9.118449211E0,-3.768695518E-2
1.316049579E1,2.215753794E0,9.076574326E0,-4.785645381E-2
1.316271735E1,2.210369825E0,9.028717995E0,-1.142572835E-1
1.316496588E1,2.219941139E0,9.009575844E0,-1.333998591E-1
1.316720142E1,2.187039852E0,9.005986214E0,-2.243271172E-1
1.316944275E1,2.177468538E0,8.972486496E0,-2.578266263E-1
1.317167633E1,2.115255117E0,8.964710236E0,-3.343969584E-1
1.317391315E1,2.076970100E0,8.917451859E0,-4.157529473E-1
1.317615027E1,2.057827473E0,8.908478737E0,-4.396811724E-1
1.317838806E1,2.006381750E0,8.928817749E0,-5.312066078E-1
1.318062360E1,1.977069736E0,8.905488014E0,-5.359922647E-1
1.318286023E1,1.963909149E0,8.930013657E0,-6.077769399E-1
1.318509693E1,1.954337835E0,8.944371223E0,-6.077769399E-1
1.318733502E1,1.931007862E0,8.959325790E0,-6.747759581E-1
1.318957636E1,1.917847395E0,9.002995491E0,-7.417750359E-1
1.319181055E1,1.894517303E0,8.998807907E0,-7.657032609E-1
1.319404431E1,1.852044702E0,9.000003815E0,-8.757730722E-1
1.319628082E1,1.804188251E0,8.981459618E0,-9.236295223E-1
1.319851685E1,1.828714728E0,8.995817184E0,-9.810572863E-1
1.320075452E1,1.800000787E0,8.962915421E0,-1.048056364E0
1.320299097E1,1.762313843E0,8.930612564E0,-1.134197950E0
1.320522791E1,1.734198213E0,8.927022934E0,-1.220339537E0
1.320746491E1,1.724626899E0,8.912666321E0,-1.291526079E0
1.320970142E1,1.738983870E0,8.869595528E0,-1.339382529E0
1.321193842E1,1.788036704E0,8.922237396E0,-1.424925923E0
1.321417633E1,1.808375716E0,8.941379547E0,-1.496112347E0
1.321641193E1,1.847259045E0,8.955737114E0,-1.581655741E0
1.321864856E1,1.906481385E0,9.002995491E0,-1.666600943E0
1.322088501E1,1.931606054E0,9.074181557E0,-1.685743570E0
1.322312213E1,1.923231244E0,9.117850304E0,-1.771885157E0
1.322535895E1,1.876571178E0,9.142974854E0,-1.872383714E0
1.322759576E1,1.847857237E0,9.134002686E0,-1.915454507E0
1.322983362E1,1.781456470E0,9.131011009E0,-2.026122570E0
1.323206751E1,1.724626899E0,9.145966530E0,-2.064407825E0
1.323429456E1,1.677966833E0,9.171689034E0,-2.174477577E0
1.323654254E1,1.630708575E0,9.186644554E0,-2.227717876E0
1.323877905E1,1.558325768E0,9.168698311E0,-2.237887383E0
1.324101905E1,1.481755376E0,9.165108681E0,-2.209771633E0
1.324325299E1,1.395015597E0,9.161520004E0,-2.153540373E0
1.324548987E1,1.361516118E0,9.166305542E0,-2.134397745E0
1.324772693E1,1.355534077E0,9.147162437E0,-2.067996979E0
1.324996448E1,1.350150228E0,9.132207870E0,-1.981855392E0
1.325220026E1,1.310668588E0,9.094520569E0,-1.887338877E0
1.325443677E1,1.314856052E0,9.108279228E0,-1.805982947E0
1.325667310E1,1.313659668E0,9.069396019E0,-1.738983870E0
1.325891016E1,1.312463164E0,9.040681839E0,-1.667797327E0
1.326114710E1,1.302891970E0,9.064012527E0,-1.605584025E0
1.326338416E1,1.322034478E0,9.082556725E0,-1.533799291E0
1.326562097E1,1.378265858E0,9.090931892E0,-1.404586911E0
1.326785852E1,1.392622828E0,9.147162437E0,-1.271187067E0
1.327009424E1,1.329811215E0,9.190832138E0,-1.128814101E0
1.327233087E1,1.353141189E0,9.204590797E0,-1.057029366E0
1.327456744E1,1.343569875E0,9.209376335E0,-1.052243710E0
1.327680445E1,1.333998680E0,9.209376335E0,-1.038485050E0
1.327904114E1,1.238285661E0,9.205786705E0,-1.015154958E0
1.328127820E1,1.166501045E0,9.206983566E0,-1.020538807E0
1.328351526E1,1.128215909E0,9.198010445E0,-1.059422255E0
1.328575281E1,1.104885817E0,9.246464729E0,-1.088136077E0
1.328798840E1,1.063011408E0,9.290732384E0,-1.140778184E0
1.329022540E1,1.020538807E0,9.286544800E0,-1.198804140E0
1.329246015E1,1.078564763E0,9.328418732E0,-1.188634634E0
1.329468958E1,1.034895778E0,9.314660072E0,-1.160519004E0
1.329692175E1,1.112662554E0,9.447462082E0,-1.088136077E0
1.329916419E1,1.249651670E0,9.702896118E0,-9.493523836E-1
1.330141211E1,1.340578914E0,9.748957634E0,-8.769695163E-1
1.330364990E1,1.326221943E0,9.758528709E0,-8.297112584E-1
1.330588446E1,1.253240824E0,9.763913155E0,-7.393822074E-1
1.330811890E1,1.104885817E0,9.732806206E0,-7.740781307E-1
1.331035571E1,8.985049129E-1,9.674181938E0,-8.476574421E-1
1.331259284E1,7.076773047E-1,9.658628464E0,-9.684949517E-1
1.331482947E1,5.509474277E-1,9.680762291E0,-1.132403374E0
1.331706653E1,3.708875179E-1,9.732208252E0,-1.281954765E0
1.331930359E1,2.763710022E-1,9.743574142E0,-1.435095429E0
1.332153711E1,2.835494876E-1,9.863813400E0,-1.502094388E0
1.332376056E1,3.762713671E-1,9.924830437E0,-1.563111424E0
1.332601349E1,4.725824594E-1,9.947562218E0,-1.638485312E0
1.332825000E1,6.077769399E-1,9.998409271E0,-1.685145378E0
1.333049097E1,7.244270444E-1,1.005882835E1,-1.741376638E0
1.333272394E1,7.585247755E-1,1.009232807E1,-1.794018745E0
1.333496051E1,8.985049129E-1,1.015214825E1,-1.816152334E0
1.333719769E1,1.004985452E0,1.019342422E1,-1.820339799E0
1.333943537E1,1.092323542E0,1.027358437E1,-1.814955950E0
1.334167066E1,1.164706469E0,1.031545830E1,-1.838286042E0
1.334390631E1,1.174875975E0,1.033938694E1,-1.871187329E0
1.334614404E1,1.174875975E0,1.036331463E1,-1.843071699E0
1.334838117E1,1.256830096E0,1.039561844E1,-1.804188251E0
1.335061835E1,1.347159147E0,1.037946606E1,-1.793420553E0
1.335285480E1,1.457827210E0,1.036869907E1,-1.840080619E0
1.335509162E1,1.499701619E0,1.028195858E1,-1.849053741E0
1.335732916E1,1.450648785E0,1.021077251E1,-1.849651933E0
1.335956494E1,1.454237938E0,1.012941647E1,-1.820937991E0
1.336180158E1,1.482353687E0,1.009591675E1,-1.825125456E0
1.336403821E1,1.529611826E0,1.005165005E1,-1.777269006E0
1.336627545E1,1.551745534E0,9.979267120E0,-1.747956991E0
1.336851209E1,1.526022673E0,9.888339996E0,-1.681556106E0
1.337074622E1,1.500299811E0,9.764511108E0,-1.676770449E0
1.337297516E1,1.455434322E0,9.607781410E0,-1.715055585E0
1.337522351E1,1.410568953E0,9.474979401E0,-1.758126378E0
1.337745929E1,1.374676585E0,9.279366493E0,-1.820339799E0
1.337969855E1,1.387238979E0,9.163912773E0,-1.752742529E0
1.338193244E1,1.380658627E0,9.044869423E0,-1.786242127E0
1.338416950E1,1.412961721E0,8.982057571E0,-1.728814363E0
1.338640637E1,1.491924882E0,8.884550095E0,-1.632503271E0
1.338864014E1,1.524227977E0,8.773882866E0,-1.631905079E0
1.339086798E1,1.503290772E0,8.659625053E0,-1.588834286E0
1.339311743E1,1.409970760E0,8.569893837E0,-1.537388563E0
1.339535309E1,1.332203984E0,8.427521706E0,-1.590030670E0
1.339759320E1,1.238883972E0,8.271389961E0,-1.604985833E0
1.339982672E1,1.188634634E0,8.071588516E0,-1.667199135E0
1.340206366E1,1.110269666E0,7.886743546E0,-1.772483349E0
1.340430060E1,1.026520967E0,7.721040249E0,-1.825125456E0
1.340653717E1,9.194421172E-1,7.598408222E0,-1.816750646E0
1.340877423E1,8.889335990E-1,7.455437183E0,-1.864607096E0
1.341101148E1,8.303094506E-1,7.313064098E0,-1.950748682E0
1.341324738E1,8.201399446E-1,7.189833641E0,-2.102692842E0
1.341548413E1,8.045865893E-1,7.066005230E0,-2.222334146E0
1.341772058E1,7.567301393E-1,6.957729816E0,-2.403590441E0
1.341995789E1,6.897311211E-1,6.892525673E0,-2.566302299E0
1.342219464E1,6.711867452E-1,6.803392887E0,-2.818745136E0
1.342443079E1,6.634100676E-1,6.799803734E0,-3.052643538E0
1.342666632E1,7.435696125E-1,6.895516872E0,-3.266801119E0
1.342890576E1,7.890332937E-1,6.929016113E0,-3.490530014E0
1.343114142E1,8.404789567E-1,7.034898758E0,-3.757329702E0
1.343337872E1,8.913264275E-1,7.102495670E0,-4.019343853E0
1.343561481E1,9.517452121E-1,7.179066181E0,-4.252045631E0
1.343785187E1,9.888339639E-1,7.280162811E0,-4.514657974E0
1.344008850E1,1.098305583E0,7.399804115E0,-4.852046013E0
1.344232581E1,1.314856052E0,7.575078487E0,-5.198407173E0
1.344456360E1,1.467996716E0,7.760521889E0,-5.455037594E0
1.344680023E1,1.626521230E0,8.012965202E0,-5.663811207E0
1.344903595E1,1.693520188E0,8.261219978E0,-5.825924873E0
1.345127222E1,1.654038668E0,8.444271088E0,-5.950351715E0
1.345350879E1,1.693520188E0,8.717651367E0,-6.212964058E0
1.345574359E1,1.664208174E0,8.995218277E0,-6.256632805E0
1.345797370E1,1.610369682E0,9.226125717E0,-6.285944939E0
1.346021961E1,1.440479279E0,9.390632629E0,-6.249454498E0
1.346245667E1,1.330409408E0,9.497113228E0,-6.126822472E0
1.346469641E1,1.316052437E0,9.606584549E0,-5.936593056E0
1.346692975E1,1.344168067E0,9.705288887E0,-5.673980713E0
1.346916657E1,1.424327731E0,9.745966911E0,-5.415555954E0
1.347140314E1,1.442273855E0,9.792028427E0,-5.158327579E0
1.347364020E1,1.444666624E0,9.795019150E0,-4.829314232E0
1.347587677E1,1.523629785E0,9.754940033E0,-4.604389191E0
1.347811359E1,1.683948994E0,9.736394882E0,-4.316651821E0
1.348035077E1,1.690529227E0,9.706484795E0,-4.011567116E0
1.348258875E1,1.831705689E0,9.688538551E0,-3.752544165E0
1.348482410E1,1.974676847E0,9.732806206E0,-3.517449379E0
1.348706085E1,1.962712765E0,9.707681656E0,-3.250649452E0
1.348929706E1,1.867598057E0,9.635896683E0,-2.894119024E0
1.349153125E1,1.854437590E0,9.562915802E0,-2.578864574E0
1.349375611E1,1.813161373E0,9.500103951E0,-2.316850424E0
1.349599597E1,1.835893154E0,9.456435204E0,-2.216950178E0
1.349824500E1,1.786242127E0,9.422935486E0,-2.112264156E0
1.350048554E1,1.683948994E0,9.370891571E0,-1.950748682E0
1.350272132E1,1.533799291E0,9.324830055E0,-1.808973908E0
1.350495484E1,1.475175142E0,9.259027481E0,-1.809572101E0
1.350719123E1,1.396211982E0,9.154341698E0,-1.757528186E0
1.350942560E1,1.368096352E0,9.174081802E0,-1.743769526E0
1.351165375E1,1.396211982E0,9.163912773E0,-1.676770449E0
1.351390271E1,1.163509965E0,9.084949493E0,-1.535593987E0
1.351614008E1,8.769695163E-1,8.883354187E0,-1.366301775E0
1.351837995E1,8.566305041E-1,8.821140289E0,-1.318445325E0
1.352060944E1,8.602197170E-1,8.744570732E0,-1.347159147E0
1.352283746E1,7.722834945E-1,8.598010063E0,-1.376471281E0
1.352508539E1,7.716853023E-1,8.517251968E0,-1.490728498E0
1.352732257E1,8.015955687E-1,8.531609535E0,-1.585843205E0
1.352956226E1,7.495517135E-1,8.518448830E0,-1.686341763E0
1.353179621E1,7.393822074E-1,8.432905197E0,-1.767099500E0
1.353403302E1,8.362914920E-1,8.432307243E0,-1.923829436E0
1.353627057E1,8.081758618E-1,8.371290207E0,-2.105085611E0
1.353850641E1,8.614161611E-1,8.294719696E0,-2.280958176E0
1.354074451E1,8.237292171E-1,8.305487633E0,-2.395813704E0
1.354298468E1,8.201399446E-1,8.334200859E0,-2.453241348E0
1.354521668E1,8.793623447E-1,8.396414757E0,-2.586043119E0
1.354745368E1,8.584251404E-1,8.498109818E0,-2.729612350E0
1.354968903E1,7.770691514E-1,8.518448830E0,-2.758924484E0
1.355192737E1,5.760720372E-1,8.464610100E0,-2.851048231E0
1.355416480E1,5.276173949E-1,8.436494827E0,-2.842075109E0
1.355640051E1,5.736792088E-1,8.363512993E0,-2.779263496E0
1.355863452E1,5.150550604E-1,8.273782730E0,-2.755933523E0
1.356086188E1,4.827519655E-1,8.106285095E0,-2.617748022E0
1.356311096E1,4.354937077E-1,7.867600918E0,-2.560320139E0
1.356534766E1,6.346961856E-1,7.630711555E0,-2.677568436E0
1.356758728E1,8.548358679E-1,7.612765312E0,-2.699103832E0
1.356982263E1,1.043868899E0,7.663612843E0,-2.907279491E0
1.357206397E1,9.870393276E-1,7.669594765E0,-2.994019270E0
1.357429450E1,9.517452121E-1,7.738388538E0,-3.213560820E0
1.357653143E1,8.530412912E-1,7.759923935E0,-3.462414265E0
1.357876715E1,8.087740541E-1,7.791030407E0,-3.815953970E0
1.358100531E1,6.179464459E-1,7.714460373E0,-4.103690624E0
1.358324213E1,3.463610709E-1,7.724031448E0,-4.272983074E0
1.358547901E1,3.948157281E-2,7.648059368E0,-4.371088982E0
1.358771362E1,-1.938186288E-1,7.851449490E0,-4.182653904E0
1.358994116E1,-5.718846321E-1,8.032705307E0,-3.876971006E0
1.359218579E1,-1.033101201E0,8.209176064E0,-3.437887907E0
1.359441364E1,-1.348355532E0,8.451449394E0,-3.097508907E0
1.359666516E1,-1.511067510E0,8.577671051E0,-2.903690338E0
1.359889929E1,-1.447059512E0,8.781061172E0,-2.712862730E0
1.360113904E1,-1.234696507E0,8.921639442E0,-2.691925526E0
1.360337286E1,-1.166501045E0,8.944371223E0,-2.758326292E0
1.360560974E1,-8.913264275E-1,9.027522087E0,-2.889333248E0
1.360784741E1,-4.522434771E-1,9.136395454E0,-3.067000389E0
1.361008283E1,-8.673982322E-2,9.221340179E0,-3.077768087E0
1.361231989E1,1.866401732E-1,9.236893654E0,-3.094517946E0
1.361455615E1,4.342973232E-1,9.246464729E0,-2.910868645E0
1.361679334E1,6.448656917E-1,9.290133476E0,-2.775674343E0
1.361903009E1,6.628118753E-1,9.246464729E0,-2.708675146E0
1.362126697E1,6.568298340E-1,9.241679192E0,-2.608774900E0
1.362350403E1,6.323033571E-1,9.193822861E0,-2.580060959E0
1.362574182E1,4.917250574E-1,9.086145401E0,-2.595614433E0
1.362797827E1,4.360919297E-1,9.064610481E0,-2.891726255E0
1.363021369E1,2.943171859E-1,9.058030128E0,-3.098107100E0
1.363245044E1,1.704886109E-1,9.022735596E0,-3.290131092E0
1.363468707E1,2.991028316E-2,9.092725754E0,-3.524627686E0
1.363692444E1,-1.130608693E-1,9.067003250E0,-3.683750391E0
1.363916095E1,-2.596212626E-1,9.075378418E0,-3.885345697E0
1.364139807E1,-2.219343036E-1,9.026923180E0,-3.908675671E0
1.364363556E1,-2.841476798E-1,9.004191399E0,-4.009174347E0
1.364587140E1,-1.980060786E-1,8.974281311E0,-4.046263218E0
1.364810803E1,-1.471585929E-1,8.920442581E0,-3.912265062E0
1.365034479E1,-1.292124242E-1,8.909674644E0,-3.764508247E0
1.365258161E1,-1.645065546E-1,8.861818314E0,-3.616751432E0
1.365481909E1,-1.525424421E-1,8.784649849E0,-3.483351469E0
1.365705792E1,-1.441675574E-1,8.754739761E0,-3.315854073E0
1.365929334E1,-1.674975827E-2,8.728418350E0,-3.171686411E0
1.366152985E1,5.862415582E-2,8.697910309E0,-3.032902718E0
1.366376483E1,-1.495514158E-2,8.693124771E0,-2.809173822E0
1.366600196E1,1.615155302E-2,8.710473061E0,-2.513660192E0
1.366823853E1,8.973085321E-3,8.714061737E0,-2.213361025E0
1.367047565E1,1.256231871E-2,8.746364594E0,-1.974676847E0
1.367271246E1,1.615155302E-2,8.806783676E0,-1.712662816E0
1.367494928E1,5.443671346E-2,8.896514893E0,-1.549950838E0
1.367718616E1,1.495514158E-2,8.919844627E0,-1.345364571E0
1.367942395E1,-3.290131316E-2,8.958727837E0,-1.284347534E0
1.368165973E1,-3.230310604E-2,9.001798630E0,-1.265205026E0
1.368389636E1,5.024927482E-2,9.100502968E0,-1.259821177E0
1.368613288E1,1.668993831E-1,9.213563919E0,-1.268195987E0
1.368836994E1,3.074777126E-1,9.293125153E0,-1.324427366E0
1.369060602E1,4.217349887E-1,9.492925644E0,-1.490728498E0
1.369283893E1,6.071787477E-1,9.615557671E0,-1.674975872E0
1.369507452E1,8.315058947E-1,9.766305923E0,-1.902294040E0
1.369731793E1,1.007976532E0,9.875179291E0,-2.196611166E0
1.369955457E1,1.037886858E0,9.818349838E0,-2.467598438E0
1.370179212E1,1.070189953E0,9.713065147E0,-2.462812662E0
1.370402716E1,1.142572761E0,9.659825325E0,-2.614158630E0
1.370626398E1,1.006780148E0,9.537791252E0,-2.687139750E0
1.370850080E1,8.955138922E-1,9.430113792E0,-2.740380049E0
1.371073761E1,1.012163997E0,9.490532875E0,-2.830111027E0
1.371297473E1,1.177268744E0,9.598209381E0,-2.880958557E0
1.371521228E1,1.375274777E0,9.691530228E0,-2.960519791E0
1.371744806E1,1.506880045E0,9.771689415E0,-3.111865759E0
1.371968164E1,1.560718536E0,9.780662537E0,-3.187838078E0
1.372190924E1,1.667199135E0,9.817750931E0,-3.301496983E0
1.372415820E1,1.783849239E0,9.873982430E0,-3.404986620E0
1.372639490E1,1.943570137E0,9.920044899E0,-3.489333630E0
1.372863519E1,1.901097536E0,9.916455269E0,-3.618546009E0
1.373086994E1,1.708475351E0,9.771689415E0,-3.729812384E0
1.373310626E1,1.648056626E0,9.830313683E0,-3.826123476E0
1.373534186E1,1.774278045E0,9.914660454E0,-3.920041800E0
1.373757868E1,1.847259045E0,9.933204651E0,-4.024727821E0
1.373981555E1,1.775474429E0,9.882357597E0,-4.149154663E0
1.374205255E1,1.626521230E0,9.832108498E0,-4.179064751E0
1.374428888E1,1.554736495E0,9.823733330E0,-4.165306091E0
1.374652600E1,1.602592945E0,9.823135376E0,-4.145565033E0
1.374876325E1,1.620539188E0,9.774680138E0,-4.092923164E0
1.375100061E1,1.401595831E0,9.629316330E0,-3.980460405E0
1.375323609E1,1.356132269E0,9.543174744E0,-3.808775425E0
1.375547266E1,1.386640668E0,9.431908607E0,-3.661018610E0
1.375770947E1,1.360319614E0,9.604191780E0,-3.618546009E0
1.375994635E1,1.104287624E0,9.516854286E0,-3.515654564E0
1.376218323E1,5.694918036E-1,9.470791817E0,-3.205784082E0
1.376441998E1,4.689932466E-1,9.369695663E0,-2.839682341E0
1.376665717E1,5.569294691E-1,9.305088997E0,-2.547757864E0
1.376889496E1,2.889333367E-1,9.202198029E0,-2.187638044E0
1.377113062E1,2.051845491E-1,9.144769669E0,-1.973480463E0
1.377336676E1,9.212367237E-2,9.040681839E0,-1.798206210E0
1.377560352E1,5.862415582E-2,9.145368576E0,-1.645663738E0
1.377784058E1,9.750752151E-2,9.220742226E0,-1.526620865E0
1.378007758E1,-9.212367237E-2,9.155537605E0,-1.308874011E0
1.378231427E1,-2.177468538E-1,9.157332420E0,-1.214357495E0
1.378455115E1,-2.518445849E-1,9.157332420E0,-1.104885817E0
1.378678888E1,-2.853440940E-1,9.176474571E0,-1.052842021E0
1.378902442E1,-3.720839322E-1,9.192028046E0,-9.870393276E-1
1.379126111E1,-3.906283081E-1,9.277571678E0,-9.110672474E-1
1.379349494E1,-4.193421602E-1,9.321240425E0,-8.446664214E-1
1.379572333E1,-4.815555513E-1,9.340981483E0,-8.213363886E-1
1.379797205E1,-4.313062727E-1,9.445667267E0,-9.068797827E-1
1.380020856E1,-4.498506486E-1,9.508479118E0,-9.074779749E-1
1.380244934E1,-3.918247223E-1,9.445667267E0,-1.045065284E0
1.380468305E1,-1.280160099E-1,9.498908043E0,-9.804590940E-1
1.380691821E1,-9.571290575E-3,9.693922997E0,-1.118046403E0
1.380915387E1,-7.776673418E-3,9.784850121E0,-1.127617717E0
1.381139185E1,3.170489892E-2,9.903294563E0,-1.084546804E0
1.381362903E1,1.668993831E-1,1.000618649E1,-9.978070259E-1
1.381586615E1,3.038884699E-1,1.020060253E1,-1.020538807E0
1.381810260E1,4.175475538E-1,1.038544846E1,-1.115653515E0
1.382033948E1,4.911268353E-1,1.043270683E1,-1.214955688E0
1.382257721E1,5.563312769E-1,1.063789082E1,-1.266999602E0
1.382481012E1,6.945167780E-1,1.085145092E1,-1.351944804E0
1.382703919E1,7.609176040E-1,1.097587776E1,-1.642672777E0
1.382928711E1,8.033902049E-1,1.102074242E1,-2.071586132E0
1.383152301E1,8.458628058E-1,1.113141060E1,-2.419143677E0
1.383376251E1,7.770691514E-1,1.121037388E1,-2.687139750E0
1.383599640E1,7.519445419E-1,1.134138107E1,-2.916252613E0
1.383823370E1,7.316055298E-1,1.141436195E1,-3.202793121E0
1.384047101E1,6.951149702E-1,1.139701462E1,-3.460619688E0
1.384270685E1,7.345965505E-1,1.142572784E1,-3.555734396E0
1.384494153E1,4.737788737E-1,1.129591751E1,-3.558127165E0
1.384717175E1,4.175475538E-1,1.107637596E1,-3.534198999E0
1.384941730E1,4.073780477E-1,1.083170986E1,-3.300300598E0
1.385165387E1,3.445664644E-1,1.067737293E1,-2.871387243E0
1.385389002E1,2.614158690E-1,1.043270683E1,-2.461616278E0
1.385611652E1,1.345962733E-1,1.017009449E1,-2.104487419E0
1.385836536E1,-8.973085321E-3,9.994221687E0,-1.843669891E0
1.386060120E1,-1.088734269E-1,9.817152977E0,-1.605584025E0
1.386284082E1,-1.998006850E-1,9.645467758E0,-1.353739381E0
1.386507459E1,-2.560320199E-1,9.482755661E0,-1.201196909E0
1.386731165E1,-2.745763958E-1,9.347561836E0,-9.152546525E-1
1.386954840E1,-2.548356056E-1,9.216554642E0,-5.856433511E-1
1.387178528E1,-2.644068897E-1,9.133403778E0,-1.848455518E-1
1.387402320E1,-3.260220885E-1,9.065806389E0,2.153540403E-1
1.387625934E1,-3.481557071E-1,8.997611046E0,4.630111754E-1
1.387849542E1,-4.091726840E-1,8.911469460E0,7.722834945E-1
1.388073163E1,-4.235295951E-1,8.887541771E0,7.435696125E-1
1.388296839E1,-3.768695593E-1,8.941379547E0,3.433700502E-1
1.388520563E1,-4.683950245E-1,8.956933022E0,4.570291340E-1
1.388744245E1,-3.260220885E-1,9.071788788E0,8.685946465E-1
1.388967908E1,-3.014956415E-1,9.124430656E0,8.542376757E-1
1.389191608E1,-2.853440940E-1,9.191430092E0,7.543373108E-1
1.389415357E1,-2.715853751E-1,9.274580956E0,4.109672904E-1
1.389638928E1,-1.956132501E-1,9.399007797E0,1.058823988E-1
1.389862628E1,-5.682953820E-2,9.508479118E0,-2.650051117E-1
1.390086261E1,9.690931439E-2,9.723235130E0,-5.497509837E-1
1.390309967E1,1.495514214E-1,9.881759644E0,-8.500502706E-1
1.390533618E1,2.608176768E-1,1.009172916E1,-1.211964726E0
1.390757306E1,3.134597540E-1,1.021735287E1,-1.636092424E0
1.390981012E1,2.883351147E-1,1.024367332E1,-1.974676847E0
1.391204480E1,2.374876440E-1,1.031665516E1,-2.127817631E0
1.391427185E1,2.291127741E-1,1.033160973E1,-2.233101845E0
1.391652039E1,2.099701911E-1,1.039860916E1,-2.133201361E0
1.391875690E1,3.457628787E-1,1.053021431E1,-2.069791555E0
1.392099365E1,3.062812984E-1,1.048774147E1,-2.051247120E0
1.392321851E1,1.962114573E-1,1.047996521E1,-2.052443504E0
1.392546710E1,2.201396823E-1,1.051226807E1,-1.995015860E0
1.392770447E1,3.170489967E-1,1.056849957E1,-2.036890268E0
1.392994501E1,3.158525825E-1,1.052483082E1,-1.927418590E0
1.393217792E1,2.745763958E-1,1.035793114E1,-1.869990945E0
1.393441461E1,2.650051117E-1,1.012283611E1,-1.717448473E0
1.393665094E1,3.864408433E-1,9.963115692E0,-1.625324726E0
1.393888800E1,3.696911037E-1,9.828518867E0,-1.510469317E0
1.394112476E1,4.001995921E-1,9.713065147E0,-1.381256819E0
1.394336170E1,3.188436031E-1,9.488140106E0,-1.181456208E0
1.394559973E1,1.698904037E-1,9.250652313E0,-9.918249846E-1
1.394783624E1,1.280160099E-1,9.068798065E0,-8.775677085E-1
1.395007184E1,6.281159073E-2,8.849854469E0,-8.823533654E-1
1.395230811E1,-5.503492057E-2,8.669795036E0,-8.500502706E-1
1.395454498E1,-1.854437590E-2,8.521439552E0,-8.871390224E-1
1.395678229E1,-5.862415582E-2,8.388039589E0,-9.302098155E-1
1.395901892E1,-8.255238086E-2,8.322237015E0,-1.025922656E0
1.396125574E1,-1.292124242E-1,8.313861847E0,-1.188634634E0
1.396349274E1,-1.184447184E-1,8.361719131E0,-1.226919770E0
1.396573029E1,-2.207378894E-1,8.258229256E0,-1.217946768E0
1.396796588E1,-3.314059377E-1,8.212167740E0,-1.280758262E0
1.397020264E1,-2.685943544E-1,8.230113029E0,-1.275374413E0
1.397243897E1,-3.224328458E-1,8.178668022E0,-1.237687469E0
1.397467615E1,-3.415754437E-1,8.202595711E0,-1.176072359E0
1.397691315E1,-5.389832854E-1,8.161917686E0,-1.120439172E0
1.397914984E1,-5.503492355E-1,8.137392044E0,-9.774680734E-1
1.398138709E1,-5.838487148E-1,8.180462837E0,-8.775677085E-1
1.398362433E1,-5.982056856E-1,8.242675781E0,-7.968099117E-1
1.398586017E1,-6.340979934E-1,8.443673134E0,-7.639086246E-1
1.398809668E1,-7.513462901E-1,8.669795036E0,-6.610172391E-1
1.399033331E1,-1.007378340E0,8.974281311E0,-4.444667995E-1
1.399257038E1,-1.223330617E0,9.358927727E0,-3.086741269E-1
1.399480725E1,-1.441077471E0,9.577272415E0,-2.440679073E-1
1.399704401E1,-1.722832322E0,9.757332802E0,5.383851007E-3
1.399928089E1,-1.824527264E0,1.005523872E1,5.204389244E-2
1.400151862E1,-1.844866276E0,1.025683403E1,3.589233849E-3
1.400375128E1,-1.982453585E0,1.031186962E1,-6.460621208E-2
1.400597644E1,-2.087139606E0,1.039920712E1,-4.187439755E-2
1.400821295E1,-2.202593327E0,1.032921696E1,-5.204389244E-2
1.401045306E1,-2.187039852E0,1.035852909E1,-1.567298770E-1
1.401270465E1,-2.108076811E0,1.015633583E1,-2.081755698E-1
1.401494129E1,-2.035095692E0,9.897313118E0,-2.356930375E-1
1.401717926E1,-2.006381750E0,9.604789734E0,-1.543370634E-1
1.401941260E1,-2.064407825E0,9.332008362E0,-2.033899166E-2
1.402164850E1,-2.231905222E0,8.962317467E0,-1.118644550E-1
1.402388532E1,-2.389831543E0,8.610571861E0,-1.322034448E-1
1.402612378E1,-2.369492531E0,8.399405479E0,-3.110669367E-2
1.402835840E1,-2.406581402E0,8.246265411E0,1.118644550E-1
1.403059534E1,-2.630908489E0,8.024929047E0,1.764706671E-1
1.403283179E1,-2.861217737E0,8.008777618E0,1.794617027E-1
1.403506928E1,-3.034697294E0,7.977670670E0,2.590230405E-1
1.403730701E1,-3.025724173E0,7.953742504E0,3.164508045E-1
1.403954254E1,-3.093919754E0,7.835297585E0,2.727817893E-1
1.404177942E1,-3.248854876E0,7.779664516E0,3.337987661E-1
1.404401587E1,-3.284747362E0,7.665407181E0,4.097708762E-1
1.404625275E1,-3.353540897E0,7.589435101E0,5.186443329E-1
1.404848950E1,-3.273381472E0,7.596613884E0,6.819544435E-1
1.405072614E1,-3.071786165E0,7.565506935E0,5.551348329E-1
1.405296381E1,-2.883351326E0,7.639684677E0,5.180460811E-1
1.405520221E1,-3.013760090E0,7.545766354E0,4.839483798E-1
1.405743665E1,-2.976073265E0,7.473981380E0,4.414757788E-1
