time,x,y,z
1754736681281,-0.28009748,-0.038933754,-0.20252419
1754736681443,-0.2514379,-0.037315845,-0.2236867
1754736681609,-0.27362132,-0.02407217,-0.25584555
1754736681761,-0.32333112,-0.11223841,-0.14257288
1754736681923,-0.22394514,-0.029962063,-0.23513794
1754736682082,-0.20848274,-0.07399988,-0.17613697
1754736682246,-0.19064784,-0.05466509,-0.29239416
1754736682406,-0.25817132,-0.072256565,-0.2242074
1754736682563,-0.24803162,-0.034504414,-0.2373805
1754736682723,-0.26017046,-0.063295364,-0.18471956
1754736682884,-0.18677425,0.0026779175,-0.24828148
1754736683044,-0.27436495,-0.011128902,-0.22862864
1754736683204,-0.2624464,-0.045086384,-0.17841053
1754736683366,-0.28754473,-0.027863026,-0.16697598
1754736683524,-0.21000719,-0.01137495,-0.23918152
1754736683686,-0.24663639,-0.065404415,-0.16743803
1754736683848,-0.20950222,-0.018069267,-0.24003506
1754736684006,-0.24465656,0.04689932,-0.16773129
1754736684166,-0.19577408,0.033679485,-0.22744656
1754736684335,-0.20375061,-0.04138851,-0.18027115
1754736684487,-0.194067,-0.0807662,-0.19647455
1754736684647,-0.21638823,-0.06334257,-0.19080782
1754736684807,-0.1755786,-0.056623936,-0.2945361
1754736684966,-0.2023406,0.012863636,-0.21163416
1754736685128,-0.21967888,0.0084347725,-0.17151976
1754736685289,-0.24638605,0.032104492,-0.17922974
1754736685451,-0.24876356,-0.010048866,-0.18947029
1754736685607,-0.20427561,-0.05590248,-0.20527029
1754736685769,-0.1823268,-0.05922079,-0.21516848
1754736685928,-0.20738411,-0.029921055,-0.18876266
1754736686088,-0.21117115,-0.03837967,-0.2236557
1754736686253,-0.21279955,-0.025323391,-0.15912437
1754736686411,-0.14802837,-0.012947559,-0.2222209
1754736686569,-0.20293045,0.018238068,-0.19991589
1754736686730,-0.21878147,0.017086506,-0.25648165
1754736686889,-0.17084932,0.0059428215,-0.19522572
1754736687051,-0.22708845,0.023566723,-0.09952116
1754736687210,-0.1515255,-0.07741308,-0.23194075
1754736687372,-0.14608765,-0.0012512207,-0.23432732
1754736687531,-0.18964529,0.01146698,-0.20755339
1754736687694,-0.23727894,-0.022673607,-0.13202763
1754736687853,-0.13812447,-0.051689148,-0.21086788
1754736688014,-0.20832586,-0.10267115,-0.18193102
1754736688172,-0.20176077,-0.027236462,-0.21407557
1754736688331,-0.19626284,-0.05445671,-0.19631624
1754736688492,-0.17362165,-0.055390358,-0.18141127
1754736688654,-0.14727402,-0.019339561,-0.19391346
1754736688815,-0.18621922,-2.7656555E-5,-0.19414091
1754736688972,-0.14132452,-0.0313282,-0.23133755
1754736689134,-0.16277695,-0.025614738,-0.17246056
1754736689293,-0.15139389,-0.022469997,-0.22493267
1754736689455,-0.15728474,-0.03798914,-0.15491772
1754736689616,-0.098556995,-0.02198267,-0.2174263
1754736689773,-0.13208246,-0.04901409,-0.16413784
1754736689934,-0.16055155,0.12866783,-0.4018917
1754736690095,-0.47591734,0.18089294,-0.1607151
1754736690258,-0.52544975,0.38865328,-0.36217308
1754736690421,-0.25993633,0.38409042,-0.7572284
1754736690575,0.51015353,-0.29533195,-0.5675974
1754736690735,0.31888276,-0.25337315,-0.05851984
1754736690896,-0.16323787,-0.51750326,0.14381218
1754736691057,-0.985275,-0.19306564,0.4677906
1754736691220,-0.49261147,-0.24862385,0.023346424
1754736691376,-0.15721986,-0.10279274,-0.11959839
1754736691537,-0.050587535,-0.0362401,-0.2291894
1754736691699,-0.18578476,-0.10606098,-0.21428347
1754736691856,-0.11268669,-0.123876095,-0.2001195
1754736692019,-0.18623006,-0.13680029,-0.18462467
1754736692177,-0.12909448,-0.124604225,-0.14438581
